t,best,solver,dim
725,-4.209687530522135,vanila-des,10
726,-4.209687530522135,vanila-des,10
727,-4.209687530522135,vanila-des,10
728,-4.209687530522135,vanila-des,10
729,-4.209687530522135,vanila-des,10
730,-4.209687530522135,vanila-des,10
731,-4.209687530522135,vanila-des,10
732,-4.209687530522135,vanila-des,10
733,-4.209687530522135,vanila-des,10
734,-4.209687530522135,vanila-des,10
735,-4.209687530522135,vanila-des,10
736,-4.209687530522135,vanila-des,10
737,-4.209687530522135,vanila-des,10
738,-4.209687530522135,vanila-des,10
739,-4.209687530522135,vanila-des,10
740,-4.209687530522135,vanila-des,10
741,-4.209687530522135,vanila-des,10
742,-4.209687530522135,vanila-des,10
743,-4.209687530522135,vanila-des,10
744,-4.209687530522135,vanila-des,10
745,-4.209687530522135,vanila-des,10
746,-4.209687530522135,vanila-des,10
747,-4.209687530522135,vanila-des,10
748,-4.209687530522135,vanila-des,10
749,-4.209687530522135,vanila-des,10
750,-4.209687530522135,vanila-des,10
751,-4.209687530522135,vanila-des,10
752,-4.209687530522135,vanila-des,10
753,-4.209687530522135,vanila-des,10
754,-4.209687530522135,vanila-des,10
755,-4.209687530522135,vanila-des,10
756,-4.209687530522135,vanila-des,10
757,-4.209687530522135,vanila-des,10
758,-4.209687530522135,vanila-des,10
759,-4.209687530522135,vanila-des,10
760,-4.209687530522135,vanila-des,10
761,-4.209687530522135,vanila-des,10
762,-4.209687530522135,vanila-des,10
763,-4.209687530522135,vanila-des,10
764,-4.209687530522135,vanila-des,10
765,-4.209687530522135,vanila-des,10
766,-4.209687530522135,vanila-des,10
767,-4.209687530522135,vanila-des,10
768,-4.209687530522135,vanila-des,10
769,-4.209687530522135,vanila-des,10
770,-4.209687530522135,vanila-des,10
771,-4.209687530522135,vanila-des,10
772,-4.209687530522135,vanila-des,10
773,-4.209687530522135,vanila-des,10
774,-4.209687530522135,vanila-des,10
775,-4.209687530522135,vanila-des,10
776,-4.209687530522135,vanila-des,10
777,-4.209687530522135,vanila-des,10
778,-4.209687530522135,vanila-des,10
779,-4.209687530522135,vanila-des,10
780,-4.209687530522135,vanila-des,10
781,-4.209687530522135,vanila-des,10
782,-4.209687530522135,vanila-des,10
783,-4.209687530522135,vanila-des,10
784,-4.209687530522135,vanila-des,10
785,-4.209687530522135,vanila-des,10
786,-4.209687530522135,vanila-des,10
787,-4.209687530522135,vanila-des,10
788,-4.209687530522135,vanila-des,10
789,-4.209687530522135,vanila-des,10
790,-4.209687530522135,vanila-des,10
791,-4.209687530522135,vanila-des,10
792,-4.209687530522135,vanila-des,10
793,-4.209687530522135,vanila-des,10
794,-4.209687530522135,vanila-des,10
795,-4.209687530522135,vanila-des,10
796,-4.209687530522135,vanila-des,10
797,-4.209687530522135,vanila-des,10
798,-4.209687530522135,vanila-des,10
799,-4.209687530522135,vanila-des,10
800,-4.209687530522135,vanila-des,10
801,-4.209687530522135,vanila-des,10
802,-4.209687530522135,vanila-des,10
803,-4.209687530522135,vanila-des,10
804,-4.209687530522135,vanila-des,10
805,-4.209687530522135,vanila-des,10
806,-4.209687530522135,vanila-des,10
807,-4.209687530522135,vanila-des,10
808,-4.209687530522135,vanila-des,10
809,-4.209687530522135,vanila-des,10
810,-4.209687530522135,vanila-des,10
811,-4.209687530522135,vanila-des,10
812,-4.209687530522135,vanila-des,10
813,-4.209687530522135,vanila-des,10
814,-4.209687530522135,vanila-des,10
815,-4.209687530522135,vanila-des,10
816,-4.209687530522135,vanila-des,10
817,-4.209687530522135,vanila-des,10
818,-4.209687530522135,vanila-des,10
819,-4.209687530522135,vanila-des,10
820,-4.209687530522135,vanila-des,10
821,-4.209687530522135,vanila-des,10
822,-4.209687530522135,vanila-des,10
823,-4.209687530522135,vanila-des,10
824,-4.209687530522135,vanila-des,10
825,-4.209687530522135,vanila-des,10
826,-4.209687530522135,vanila-des,10
827,-4.209687530522135,vanila-des,10
828,-4.209687530522135,vanila-des,10
829,-4.209687530522135,vanila-des,10
830,-4.209687530522135,vanila-des,10
831,-4.209687530522135,vanila-des,10
832,-4.209687530522135,vanila-des,10
833,-4.209687530522135,vanila-des,10
834,-4.209687530522135,vanila-des,10
835,-4.209687530522135,vanila-des,10
836,-4.209687530522135,vanila-des,10
837,-4.209687530522135,vanila-des,10
838,-4.209687530522135,vanila-des,10
839,-4.209687530522135,vanila-des,10
840,-4.209687530522135,vanila-des,10
841,-4.209687530522135,vanila-des,10
842,-4.209687530522135,vanila-des,10
843,-4.209687530522135,vanila-des,10
844,-4.209687530522135,vanila-des,10
845,-4.209687530522135,vanila-des,10
846,-4.209687530522135,vanila-des,10
847,-4.209687530522135,vanila-des,10
848,-4.209687530522135,vanila-des,10
849,-4.209687530522135,vanila-des,10
850,-4.209687530522135,vanila-des,10
851,-4.209687530522135,vanila-des,10
852,-4.209687530522135,vanila-des,10
853,-4.209687530522135,vanila-des,10
854,-4.209687530522135,vanila-des,10
855,-4.209687530522135,vanila-des,10
856,-4.209687530522135,vanila-des,10
857,-4.209687530522135,vanila-des,10
858,-4.209687530522135,vanila-des,10
859,-4.209687530522135,vanila-des,10
860,-4.209687530522135,vanila-des,10
861,-4.209687530522135,vanila-des,10
862,-4.209687530522135,vanila-des,10
863,-4.209687530522135,vanila-des,10
864,-4.209687530522135,vanila-des,10
865,-4.209687530522135,vanila-des,10
866,-4.209687530522135,vanila-des,10
867,-4.209687530522135,vanila-des,10
868,-4.209687530522135,vanila-des,10
869,-4.209687530522135,vanila-des,10
870,-4.209687530522135,vanila-des,10
871,-4.209687530522135,vanila-des,10
872,-4.209687530522135,vanila-des,10
873,-4.209687530522135,vanila-des,10
874,-4.209687530522135,vanila-des,10
875,-4.209687530522135,vanila-des,10
876,-4.209687530522135,vanila-des,10
877,-4.209687530522135,vanila-des,10
878,-4.209687530522135,vanila-des,10
879,-4.209687530522135,vanila-des,10
880,-4.209687530522135,vanila-des,10
881,-4.209687530522135,vanila-des,10
882,-4.209687530522135,vanila-des,10
883,-4.209687530522135,vanila-des,10
884,-4.209687530522135,vanila-des,10
885,-4.209687530522135,vanila-des,10
886,-4.209687530522135,vanila-des,10
887,-4.209687530522135,vanila-des,10
888,-4.209687530522135,vanila-des,10
889,-4.209687530522135,vanila-des,10
890,-4.209687530522135,vanila-des,10
891,-4.209687530522135,vanila-des,10
892,-4.209687530522135,vanila-des,10
893,-4.209687530522135,vanila-des,10
894,-4.209687530522135,vanila-des,10
895,-4.209687530522135,vanila-des,10
896,-4.209687530522135,vanila-des,10
897,-4.209687530522135,vanila-des,10
898,-4.209687530522135,vanila-des,10
899,-4.209687530522135,vanila-des,10
900,-4.209687530522135,vanila-des,10
901,-4.209687530522135,vanila-des,10
902,-4.209687530522135,vanila-des,10
903,-4.209687530522135,vanila-des,10
904,-4.209687530522135,vanila-des,10
905,-4.209687530522135,vanila-des,10
906,-4.209687530522135,vanila-des,10
907,-4.209687530522135,vanila-des,10
908,-4.209687530522135,vanila-des,10
909,-4.209687530522135,vanila-des,10
910,-4.209687530522135,vanila-des,10
911,-4.209687530522135,vanila-des,10
912,-4.209687530522135,vanila-des,10
913,-4.209687530522135,vanila-des,10
914,-4.209687530522135,vanila-des,10
915,-4.209687530522135,vanila-des,10
916,-4.209687530522135,vanila-des,10
917,-4.209687530522135,vanila-des,10
918,-4.209687530522135,vanila-des,10
919,-4.209687530522135,vanila-des,10
920,-4.209687530522135,vanila-des,10
921,-4.209687530522135,vanila-des,10
922,-4.209687530522135,vanila-des,10
923,-4.209687530522135,vanila-des,10
924,-4.209687530522135,vanila-des,10
925,-4.209687530522135,vanila-des,10
926,-4.209687530522135,vanila-des,10
927,-4.209687530522135,vanila-des,10
928,-4.209687530522135,vanila-des,10
929,-4.209687530522135,vanila-des,10
930,-4.209687530522135,vanila-des,10
931,-4.209687530522135,vanila-des,10
932,-4.209687530522135,vanila-des,10
933,-4.209687530522135,vanila-des,10
934,-4.209687530522135,vanila-des,10
935,-4.209687530522135,vanila-des,10
936,-4.209687530522135,vanila-des,10
937,-4.209687530522135,vanila-des,10
938,-4.209687530522135,vanila-des,10
939,-4.209687530522135,vanila-des,10
940,-4.209687530522135,vanila-des,10
941,-4.209687530522135,vanila-des,10
942,-4.209687530522135,vanila-des,10
943,-4.209687530522135,vanila-des,10
944,-4.209687530522135,vanila-des,10
945,-4.209687530522135,vanila-des,10
946,-4.209687530522135,vanila-des,10
947,-4.209687530522135,vanila-des,10
948,-4.209687530522135,vanila-des,10
949,-4.209687530522135,vanila-des,10
950,-4.209687530522135,vanila-des,10
951,-4.209687530522135,vanila-des,10
952,-4.209687530522135,vanila-des,10
953,-4.209687530522135,vanila-des,10
954,-4.209687530522135,vanila-des,10
955,-4.209687530522135,vanila-des,10
956,-4.209687530522135,vanila-des,10
957,-4.209687530522135,vanila-des,10
958,-4.209687530522135,vanila-des,10
959,-4.209687530522135,vanila-des,10
960,-4.209687530522135,vanila-des,10
961,-4.209687530522135,vanila-des,10
962,-4.209687530522135,vanila-des,10
963,-4.209687530522135,vanila-des,10
964,-4.209687530522135,vanila-des,10
965,-4.209687530522135,vanila-des,10
966,-4.209687530522135,vanila-des,10
967,-4.209687530522135,vanila-des,10
968,-4.209687530522135,vanila-des,10
969,-4.209687530522135,vanila-des,10
970,-4.209687530522135,vanila-des,10
971,-4.209687530522135,vanila-des,10
972,-4.209687530522135,vanila-des,10
973,-4.209687530522135,vanila-des,10
974,-4.209687530522135,vanila-des,10
975,-4.209687530522135,vanila-des,10
976,-4.209687530522135,vanila-des,10
977,-4.209687530522135,vanila-des,10
978,-4.209687530522135,vanila-des,10
979,-4.209687530522135,vanila-des,10
980,-4.209687530522135,vanila-des,10
981,-4.209687530522135,vanila-des,10
982,-4.209687530522135,vanila-des,10
983,-4.209687530522135,vanila-des,10
984,-4.209687530522135,vanila-des,10
985,-4.209687530522135,vanila-des,10
986,-4.209687530522135,vanila-des,10
987,-4.220359511455072,vanila-des,10
988,-4.220359511455072,vanila-des,10
989,-4.220359511455072,vanila-des,10
990,-4.220359511455072,vanila-des,10
991,-4.220359511455072,vanila-des,10
992,-4.220359511455072,vanila-des,10
993,-4.220359511455072,vanila-des,10
994,-4.220359511455072,vanila-des,10
995,-4.220359511455072,vanila-des,10
996,-4.220359511455072,vanila-des,10
997,-4.220359511455072,vanila-des,10
998,-4.220359511455072,vanila-des,10
999,-4.220359511455072,vanila-des,10
1000,-4.220359511455072,vanila-des,10
1001,-4.220359511455072,vanila-des,10
1002,-4.220359511455072,vanila-des,10
1003,-4.220359511455072,vanila-des,10
1004,-4.220359511455072,vanila-des,10
1005,-4.220359511455072,vanila-des,10
1006,-4.220359511455072,vanila-des,10
1007,-4.220359511455072,vanila-des,10
1008,-4.220359511455072,vanila-des,10
1009,-4.220359511455072,vanila-des,10
1010,-4.220359511455072,vanila-des,10
1011,-4.220359511455072,vanila-des,10
1012,-4.220359511455072,vanila-des,10
1013,-4.220359511455072,vanila-des,10
1014,-4.220359511455072,vanila-des,10
1015,-4.220359511455072,vanila-des,10
1016,-4.220359511455072,vanila-des,10
1017,-4.220359511455072,vanila-des,10
1018,-4.220359511455072,vanila-des,10
1019,-4.220359511455072,vanila-des,10
1020,-4.220359511455072,vanila-des,10
1021,-4.220359511455072,vanila-des,10
1022,-4.220359511455072,vanila-des,10
1023,-4.220359511455072,vanila-des,10
1024,-4.220359511455072,vanila-des,10
1025,-4.220359511455072,vanila-des,10
1026,-4.220359511455072,vanila-des,10
1027,-4.220359511455072,vanila-des,10
1028,-4.220359511455072,vanila-des,10
1029,-4.220359511455072,vanila-des,10
1030,-4.220359511455072,vanila-des,10
1031,-4.220359511455072,vanila-des,10
1032,-4.220359511455072,vanila-des,10
1033,-4.220359511455072,vanila-des,10
1034,-4.220359511455072,vanila-des,10
1035,-4.220359511455072,vanila-des,10
1036,-4.220359511455072,vanila-des,10
1037,-4.220359511455072,vanila-des,10
1038,-4.220359511455072,vanila-des,10
1039,-4.220359511455072,vanila-des,10
1040,-4.220359511455072,vanila-des,10
1041,-4.220359511455072,vanila-des,10
1042,-4.220359511455072,vanila-des,10
1043,-4.220359511455072,vanila-des,10
1044,-4.220359511455072,vanila-des,10
1045,-4.220359511455072,vanila-des,10
1046,-4.220359511455072,vanila-des,10
1047,-4.220359511455072,vanila-des,10
1048,-4.220359511455072,vanila-des,10
1049,-4.220359511455072,vanila-des,10
1050,-4.220359511455072,vanila-des,10
1051,-4.220359511455072,vanila-des,10
1052,-4.220359511455072,vanila-des,10
1053,-4.220359511455072,vanila-des,10
1054,-4.220359511455072,vanila-des,10
1055,-4.220359511455072,vanila-des,10
1056,-4.220359511455072,vanila-des,10
1057,-4.220359511455072,vanila-des,10
1058,-4.220359511455072,vanila-des,10
1059,-4.220359511455072,vanila-des,10
1060,-4.220359511455072,vanila-des,10
1061,-4.220359511455072,vanila-des,10
1062,-4.220359511455072,vanila-des,10
1063,-4.220359511455072,vanila-des,10
1064,-4.220359511455072,vanila-des,10
1065,-4.220359511455072,vanila-des,10
1066,-4.220359511455072,vanila-des,10
1067,-4.220359511455072,vanila-des,10
1068,-4.220359511455072,vanila-des,10
1069,-4.220359511455072,vanila-des,10
1070,-4.220359511455072,vanila-des,10
1071,-4.220359511455072,vanila-des,10
1072,-4.220359511455072,vanila-des,10
1073,-4.220359511455072,vanila-des,10
1074,-4.220359511455072,vanila-des,10
1075,-4.220359511455072,vanila-des,10
1076,-4.220359511455072,vanila-des,10
1077,-4.220359511455072,vanila-des,10
1078,-4.220359511455072,vanila-des,10
1079,-4.220359511455072,vanila-des,10
1080,-4.220359511455072,vanila-des,10
1081,-4.220359511455072,vanila-des,10
1082,-4.220359511455072,vanila-des,10
1083,-4.220359511455072,vanila-des,10
1084,-4.220359511455072,vanila-des,10
1085,-4.220359511455072,vanila-des,10
1086,-4.220359511455072,vanila-des,10
1087,-4.220359511455072,vanila-des,10
1088,-4.220359511455072,vanila-des,10
1089,-4.220359511455072,vanila-des,10
1090,-4.220359511455072,vanila-des,10
1091,-4.220359511455072,vanila-des,10
1092,-4.220359511455072,vanila-des,10
1093,-4.220359511455072,vanila-des,10
1094,-4.220359511455072,vanila-des,10
1095,-4.220359511455072,vanila-des,10
1096,-4.220359511455072,vanila-des,10
1097,-4.244076369481313,vanila-des,10
1098,-4.244076369481313,vanila-des,10
1099,-4.244076369481313,vanila-des,10
1100,-4.244076369481313,vanila-des,10
1101,-4.244076369481313,vanila-des,10
1102,-4.244076369481313,vanila-des,10
1103,-4.244076369481313,vanila-des,10
1104,-4.244076369481313,vanila-des,10
1105,-4.244076369481313,vanila-des,10
1106,-4.244076369481313,vanila-des,10
1107,-4.244076369481313,vanila-des,10
1108,-4.244076369481313,vanila-des,10
1109,-4.244076369481313,vanila-des,10
1110,-4.244076369481313,vanila-des,10
1111,-4.244076369481313,vanila-des,10
1112,-4.244076369481313,vanila-des,10
1113,-4.244076369481313,vanila-des,10
1114,-4.244076369481313,vanila-des,10
1115,-4.244076369481313,vanila-des,10
1116,-4.244076369481313,vanila-des,10
1117,-4.244076369481313,vanila-des,10
1118,-4.244076369481313,vanila-des,10
1119,-4.244076369481313,vanila-des,10
1120,-4.244076369481313,vanila-des,10
1121,-4.244076369481313,vanila-des,10
1122,-4.244076369481313,vanila-des,10
1123,-4.244076369481313,vanila-des,10
1124,-4.244076369481313,vanila-des,10
1125,-4.244076369481313,vanila-des,10
1126,-4.244076369481313,vanila-des,10
1127,-4.244076369481313,vanila-des,10
1128,-4.244076369481313,vanila-des,10
1129,-4.244076369481313,vanila-des,10
1130,-4.244076369481313,vanila-des,10
1131,-4.244076369481313,vanila-des,10
1132,-4.244076369481313,vanila-des,10
1133,-4.244076369481313,vanila-des,10
1134,-4.244076369481313,vanila-des,10
1135,-4.244076369481313,vanila-des,10
1136,-4.244076369481313,vanila-des,10
1137,-4.244076369481313,vanila-des,10
1138,-4.244076369481313,vanila-des,10
1139,-4.244076369481313,vanila-des,10
1140,-4.244076369481313,vanila-des,10
1141,-4.244076369481313,vanila-des,10
1142,-4.244076369481313,vanila-des,10
1143,-4.244076369481313,vanila-des,10
1144,-4.244076369481313,vanila-des,10
1145,-4.244076369481313,vanila-des,10
1146,-4.244076369481313,vanila-des,10
1147,-4.244076369481313,vanila-des,10
1148,-4.244076369481313,vanila-des,10
1149,-4.244076369481313,vanila-des,10
1150,-4.244076369481313,vanila-des,10
1151,-4.244076369481313,vanila-des,10
1152,-4.244076369481313,vanila-des,10
1153,-4.244076369481313,vanila-des,10
1154,-4.244076369481313,vanila-des,10
1155,-4.244076369481313,vanila-des,10
1156,-4.244076369481313,vanila-des,10
1157,-4.244076369481313,vanila-des,10
1158,-4.244076369481313,vanila-des,10
1159,-4.244076369481313,vanila-des,10
1160,-4.244076369481313,vanila-des,10
1161,-4.244076369481313,vanila-des,10
1162,-4.244076369481313,vanila-des,10
1163,-4.244076369481313,vanila-des,10
1164,-4.244076369481313,vanila-des,10
1165,-4.244076369481313,vanila-des,10
1166,-4.244076369481313,vanila-des,10
1167,-4.244076369481313,vanila-des,10
1168,-4.244076369481313,vanila-des,10
1169,-4.274206294050002,vanila-des,10
1170,-4.274206294050002,vanila-des,10
1171,-4.274206294050002,vanila-des,10
1172,-4.274206294050002,vanila-des,10
1173,-4.274206294050002,vanila-des,10
1174,-4.274206294050002,vanila-des,10
1175,-4.274206294050002,vanila-des,10
1176,-4.274206294050002,vanila-des,10
1177,-4.274206294050002,vanila-des,10
1178,-4.274206294050002,vanila-des,10
1179,-4.274206294050002,vanila-des,10
1180,-4.274206294050002,vanila-des,10
1181,-4.274206294050002,vanila-des,10
1182,-4.274206294050002,vanila-des,10
1183,-4.274206294050002,vanila-des,10
1184,-4.274206294050002,vanila-des,10
1185,-4.274206294050002,vanila-des,10
1186,-4.274206294050002,vanila-des,10
1187,-4.274206294050002,vanila-des,10
1188,-4.274206294050002,vanila-des,10
1189,-4.274206294050002,vanila-des,10
1190,-4.274206294050002,vanila-des,10
1191,-4.274206294050002,vanila-des,10
1192,-4.274206294050002,vanila-des,10
1193,-4.274206294050002,vanila-des,10
1194,-4.274206294050002,vanila-des,10
1195,-4.274206294050002,vanila-des,10
1196,-4.274206294050002,vanila-des,10
1197,-4.274206294050002,vanila-des,10
1198,-4.274206294050002,vanila-des,10
1199,-4.274206294050002,vanila-des,10
1200,-4.274206294050002,vanila-des,10
1201,-4.274206294050002,vanila-des,10
1202,-4.274206294050002,vanila-des,10
1203,-4.274206294050002,vanila-des,10
1204,-4.274206294050002,vanila-des,10
1205,-4.274206294050002,vanila-des,10
1206,-4.274206294050002,vanila-des,10
1207,-4.274206294050002,vanila-des,10
1208,-4.274206294050002,vanila-des,10
1209,-4.274206294050002,vanila-des,10
1210,-4.274206294050002,vanila-des,10
1211,-4.274206294050002,vanila-des,10
